Character,Definition,pinyin,decomposition,radical,,,,,,,,,,,,,,,,,,,,,,,,,,,
絀,to stitch;to sew; insufficient,"""chù""",⿰糹出,糹,,,,,,,,,,,,,,,,,,,,,,,,,,,
終,end; finally;in the end,"""zhōng""",⿰糹冬,糹,,,,,,,,,,,,,,,,,,,,,,,,,,,
組,to form;to assemble; section;department,"""zǔ""",⿰糹且,糹,,,,,,,,,,,,,,,,,,,,,,,,,,,
絆,a loop of thread; shackles;fetters; to stumble;to trip,"""bàn""",⿰糹半,糹,,,,,,,,,,,,,,,,,,,,,,,,,,,
絎,to quilt,"""háng""",⿰糹行,糹,,,,,,,,,,,,,,,,,,,,,,,,,,,
結,knot;tie; to connect;to join,"""jié""",⿰糹吉,糹,,,,,,,,,,,,,,,,,,,,,,,,,,,
絓,to hinder;to obstruct,"""guà""",⿰糹圭,糹,,,,,,,,,,,,,,,,,,,,,,,,,,,
絕,to cut;to sever; to break off;to terminate,"""jué""",⿰糹⿱刀巴,糹,,,,,,,,,,,,,,,,,,,,,,,,,,,
絘,a tax on rolls of cloth,"""cì""",⿰糹次,糹,,,,,,,,,,,,,,,,,,,,,,,,,,,
絛,silk cord; sash;ribbon;cord,"""tāo""",⿰亻⿱夂糸,糸,,,,,,,,,,,,,,,,,,,,,,,,,,,
絜,line;marking; to assess;to measure,"""jié""",⿱㓞糸,糸,,,,,,,,,,,,,,,,,,,,,,,,,,,
絞,intertwined; to twist;to wring; to hang a criminal,"""jiǎo""",⿰糹交,糹,,,,,,,,,,,,,,,,,,,,,,,,,,,
絡,web;net; to entangle,"""luò""",⿰糹各,糹,,,,,,,,,,,,,,,,,,,,,,,,,,,
絢,variegated;adorned; brilliant,"""xuàn""",⿰糹旬,糹,,,,,,,,,,,,,,,,,,,,,,,,,,,
給,to give;to lend; for;by,"""gěi""",⿰糹合,糹,,,,,,,,,,,,,,,,,,,,,,,,,,,
絨,cotton;silk;velvet;wool,"""róng""",⿰糹戎,糹,,,,,,,,,,,,,,,,,,,,,,,,,,,
絮,cotton padding; fluff;padding;waste; long-winded,"""xù""",⿱如糸,糸,,,,,,,,,,,,,,,,,,,,,,,,,,,
統,to govern;to command; to gather;to unite,"""tǒng""",⿰糹充,糹,,,,,,,,,,,,,,,,,,,,,,,,,,,
絲,silk;fine thread; wire; strings,"""sī""",⿰糹糸,糹,,,,,,,,,,,,,,,,,,,,,,,,,,,
絳,deep red; a river in Shanxi province,"""jiàng""",⿰糹夅,糹,,,,,,,,,,,,,,,,,,,,,,,,,,,
絷,to tie up;to shackle; to imprison;to confine,"""zhí""",⿱执糸,糸,,,,,,,,,,,,,,,,,,,,,,,,,,,
絹,a kind of thick stiff silk,"""juàn""",⿰糹肙,糹,,,,,,,,,,,,,,,,,,,,,,,,,,,
絻,mourning veil,"""miǎn""",⿰糹免,糹,,,,,,,,,,,,,,,,,,,,,,,,,,,
綁,to tie;to fasten;to bind,"""bǎng""",⿰糹邦,糹,,,,,,,,,,,,,,,,,,,,,,,,,,,
綏,to soothe;to pacify;to appease,"""suí""",⿰糹妥,糹,,,,,,,,,,,,,,,,,,,,,,,,,,,
經,the classics; to experience;to undergo,"""jīng""",⿰糹巠,糹,,,,,,,,,,,,,,,,,,,,,,,,,,,
綜,to sum up; to arrange threads for weaving,"""zōng""",⿰糹宗,糹,,,,,,,,,,,,,,,,,,,,,,,,,,,
綠,green; chlorine,"""lǜ""",⿰糹彔,糹,,,,,,,,,,,,,,,,,,,,,,,,,,,
綢,silk cloth;satin damask,"""chóu""",⿰糹周,糹,,,,,,,,,,,,,,,,,,,,,,,,,,,
綣,attached;inseparable;in love,"""quǎn""",⿰糹卷,糹,,,,,,,,,,,,,,,,,,,,,,,,,,,
綦,dark gray; variegated; superlative,"""qí""",⿱其糸,糸,,,,,,,,,,,,,,,,,,,,,,,,,,,
綬,a silk ribbon used as a seal,"""shòu""",⿰糹受,糹,,,,,,,,,,,,,,,,,,,,,,,,,,,
維,to preserve;to maintain;to hold together,"""wéi""",⿰糹隹,糹,,,,,,,,,,,,,,,,,,,,,,,,,,,
綮,embroidered banner,"""qǐ""",⿱⿰户攵糸,糸,,,,,,,,,,,,,,,,,,,,,,,,,,,
綱,program;outline; principle;guiding thread,"""gāng""",⿰糹岡,糹,,,,,,,,,,,,,,,,,,,,,,,,,,,
網,net; network,"""wǎng""",⿰糹罔,糹,,,,,,,,,,,,,,,,,,,,,,,,,,,
綴,to connect;to join; to patch up;to stitch together,"""zhuì""",⿰糹叕,糹,,,,,,,,,,,,,,,,,,,,,,,,,,,
綵,motley;variegated,"""cǎi""",⿰糹采,糹,,,,,,,,,,,,,,,,,,,,,,,,,,,
綷,five-color silk,"""cuì""",⿰糹卒,糹,,,,,,,,,,,,,,,,,,,,,,,,,,,
綸,silk thread; to twist together; to classify,"""lún""",⿰糹侖,糹,,,,,,,,,,,,,,,,,,,,,,,,,,,
綹,skein; tuft;lock; wrinkle,"""liǔ""",⿰糹咎,糹,,,,,,,,,,,,,,,,,,,,,,,,,,,
綺,fine silk; elegant;beautiful,"""qǐ""",⿰糹奇,糹,,,,,,,,,,,,,,,,,,,,,,,,,,,
綻,to crack; to burst open; to split at the seams,"""zhàn""",⿰糹定,糹,,,,,,,,,,,,,,,,,,,,,,,,,,,
綽,graceful;delicate; spacious,"""chuò""",⿰糹卓,糹,,,,,,,,,,,,,,,,,,,,,,,,,,,
綿,continuous;unbroken; cotten;silk; soft;downy,"""mián""",⿰糹帛,糹,,,,,,,,,,,,,,,,,,,,,,,,,,,
緄,belt;cord;sash; hemming; to sew,"""gǔn""",⿰糹昆,糹,,,,,,,,,,,,,,,,,,,,,,,,,,,
緊,tense;tight;taut; firm;secure,"""jǐn""",⿱臤糸,糸,,,,,,,,,,,,,,,,,,,,,,,,,,,
緋,crimson;scarlet; purple,"""fēi""",⿰糹非,糹,,,,,,,,,,,,,,,,,,,,,,,,,,,
緒,mental state; thread;clue,"""xù""",⿰糹者,糹,,,,,,,,,,,,,,,,,,,,,,,,,,,
緘,to seal;to close;to bind; a letter,"""jiān""",⿰糹咸,糹,,,,,,,,,,,,,,,,,,,,,,,,,,,
線,line;thread;wire; clue;trail,"""xiàn""",⿰糹泉,糹,,,,,,,,,,,,,,,,,,,,,,,,,,,
緝,to sieze;to arrest; to stich closely,"""jī""",⿰糹咠,糹,,,,,,,,,,,,,,,,,,,,,,,,,,,
緞,satin,"""duàn""",⿰糹段,糹,,,,,,,,,,,,,,,,,,,,,,,,,,,
締,to tie;to join; knot;connection,"""dì""",⿰糹帝,糹,,,,,,,,,,,,,,,,,,,,,,,,,,,
緣,reason;cause; fate; margin;hem,"""yuán""",⿰糹彖,糹,,,,,,,,,,,,,,,,,,,,,,,,,,,
編,to knit;to weave; to arrange;to compile,"""biān""",⿰糹扁,糹,,,,,,,,,,,,,,,,,,,,,,,,,,,
緩,slow;gradual; to postpone;to delay,"""huǎn""",⿰糹爰,糹,,,,,,,,,,,,,,,,,,,,,,,,,,,
緬,distant;remote; to think of,"""miǎn""",⿰糹面,糹,,,,,,,,,,,,,,,,,,,,,,,,,,,
緯,warp and woof; lines of latitude,"""wěi""",⿰糹韋,糹,,,,,,,,,,,,,,,,,,,,,,,,,,,
緲,dim;indistinct; distant; minute,"""miǎo""",⿰糹眇,糹,,,,,,,,,,,,,,,,,,,,,,,,,,,
練,to drill;to exercise; to practice;to train,"""liàn""",⿰糹柬,糹,,,,,,,,,,,,,,,,,,,,,,,,,,,
緻,to send; to present;to deliver; to cause; consequence,"""zhì""",⿰糹致,糹,,,,,,,,,,,,,,,,,,,,,,,,,,,
縈,to coil;to entangle;to entwine,"""yíng""",⿱⿱炏冖糸,糸,,,,,,,,,,,,,,,,,,,,,,,,,,,
縉,red silk,"""jìn""",⿰糹晋,糹,,,,,,,,,,,,,,,,,,,,,,,,,,,
縊,to hang; to strangle,"""yì""",⿰糹益,糹,,,,,,,,,,,,,,,,,,,,,,,,,,,
縕,tangled hemp;raveled silk; vague;confused,"""yūn""",⿰糹⿱囚皿,糹,,,,,,,,,,,,,,,,,,,,,,,,,,,
縛,to tie;to bind,"""fù""",⿰糹尃,糹,,,,,,,,,,,,,,,,,,,,,,,,,,,
縞,plain white silk,"""gǎo""",⿰糹高,糹,,,,,,,,,,,,,,,,,,,,,,,,,,,
縟,elegant;decorative;adorned,"""rù""",⿰糹辱,糹,,,,,,,,,,,,,,,,,,,,,,,,,,,
縣,county;district;subdivision,"""xiàn""",⿰県系,糸,,,,,,,,,,,,,,,,,,,,,,,,,,,
縧,cord;ribbon;sash,"""tāo""",⿰糹條,糹,,,,,,,,,,,,,,,,,,,,,,,,,,,
縩,the sound of fabric rustling,"""cài""",⿰糹祭,糹,,,,,,,,,,,,,,,,,,,,,,,,,,,
縫,to sew;to mend,"""fèng""",⿰糹逢,糹,,,,,,,,,,,,,,,,,,,,,,,,,,,
縭,bridal veil; to tie;to bind,"""lí""",⿰糹离,糹,,,,,,,,,,,,,,,,,,,,,,,,,,,
縮,to withdraw;to shrink;to pull back; abbreviation,"""suō""",⿰糹宿,糹,,,,,,,,,,,,,,,,,,,,,,,,,,,
縱,to indulge in;to give free reign to,"""zòng""",⿰糹從,糹,,,,,,,,,,,,,,,,,,,,,,,,,,,
縴,tow rope,"""qiàn""",⿰糹牽,糹,,,,,,,,,,,,,,,,,,,,,,,,,,,
縵,plain silk; simple;plain,"""màn""",⿰糹曼,糹,,,,,,,,,,,,,,,,,,,,,,,,,,,
縷,strand;thread; detailed;precise,"""lǚ""",⿰糹婁,糹,,,,,,,,,,,,,,,,,,,,,,,,,,,
縹,dim;misty;indistinct; a silk veil,"""piāo""",⿰糹票,糹,,,,,,,,,,,,,,,,,,,,,,,,,,,
縻,harness;halter; to tie up,"""mí""",⿸麻糸,糸,,,,,,,,,,,,,,,,,,,,,,,,,,,
總,to gather;to collect; overall;altogether,"""zǒng""",⿰糹悤,糹,,,,,,,,,,,,,,,,,,,,,,,,,,,
績,achievements;merit,"""jī""",⿰糹責,糹,,,,,,,,,,,,,,,,,,,,,,,,,,,
繁,complex;difficult; many;diverse,"""fán""",⿱敏糸,糸,,,,,,,,,,,,,,,,,,,,,,,,,,,
繃,to bind;to strap;to draw firm,"""běng""",⿰糹崩,糹,,,,,,,,,,,,,,,,,,,,,,,,,,,
繆,to prepare; error;mistake; attached,"""móu""",⿰糹翏,糹,,,,,,,,,,,,,,,,,,,,,,,,,,,
繇,cause;means;reason,"""yáo""",⿰䍃系,糸,,,,,,,,,,,,,,,,,,,,,,,,,,,
繒,silk; to tie;to bind; surname,"""zēng""",⿰糹曾,糹,,,,,,,,,,,,,,,,,,,,,,,,,,,
織,to knit;to weave; to organize;to unite,"""zhī""",⿰糹戠,糹,,,,,,,,,,,,,,,,,,,,,,,,,,,
繕,to repair;to mend; to transcribe;to rewrite,"""shàn""",⿰糹善,糹,,,,,,,,,,,,,,,,,,,,,,,,,,,
繚,confused; to bind; to wind around,"""liáo""",⿰糹尞,糹,,,,,,,,,,,,,,,,,,,,,,,,,,,
繞,to entwine;to wind around; to orbit;to revolve,"""rào""",⿰糹堯,糹,,,,,,,,,,,,,,,,,,,,,,,,,,,
繡,to embroider; embroidery; ornament,"""xiù""",⿰糹肅,糹,,,,,,,,,,,,,,,,,,,,,,,,,,,
繩,string;rope;cord; to control,"""shéng""",⿰糹黽,糹,,,,,,,,,,,,,,,,,,,,,,,,,,,
繪,to sketch;to paint;to draw,"""huì""",⿰糹會,糹,,,,,,,,,,,,,,,,,,,,,,,,,,,
繫,system; line;link;connection,"""xì""",⿱毄糸,糸,,,,,,,,,,,,,,,,,,,,,,,,,,,
繭,cocoon; callus;blister,"""jiǎn""",⿱艹⿻冂⿰糹虫,糹,1]]},,,,,,,,,,,,,,,,,,,,,,,,,,
繯,noose; to hang; to tie;to bind,"""huán""",⿰糹睘,糹,,,,,,,,,,,,,,,,,,,,,,,,,,,
繰,to spool;to reel,"""qiāo""",⿰糹喿,糹,,,,,,,,,,,,,,,,,,,,,,,,,,,
繳,to deliver;to submit;to hand over,"""jiǎo""",⿰糹敫,糹,,,,,,,,,,,,,,,,,,,,,,,,,,,
繹,to unravel; to interpret,"""yì""",⿰糹睪,糹,,,,,,,,,,,,,,,,,,,,,,,,,,,
繼,to continue;to carry on; to succeed;to inherit,"""jì""",⿰糹㡭,糹,,,,,,,,,,,,,,,,,,,,,,,,,,,
繽,abundant;diverse;variegated,"""bīn""",⿰糹賓,糹,,,,,,,,,,,,,,,,,,,,,,,,,,,
繾,attached;inseparable;in love; entangled,"""qiǎn""",⿰糹遣,糹,,,,,,,,,,,,,,,,,,,,,,,,,,,
纂,to edit;to compile; to tie a knot,"""zuǎn""",⿱算糸,糸,,,,,,,,,,,,,,,,,,,,,,,,,,,
纈,knot; to tie a knot,"""xié""",⿰糹頡,糹,,,,,,,,,,,,,,,,,,,,,,,,,,,
續,continuous;serial,"""xù""",⿰糹賣,糹,,,,,,,,,,,,,,,,,,,,,,,,,,,
纍,tired; to accumulate; to involve; bother;nuisance,"""lèi""",⿱畾糸,糸,,,,,,,,,,,,,,,,,,,,,,,,,,,
纏,to wrap;to entangle; to involve; to bother;to annoy,"""chán""",⿰糹廛,糹,,,,,,,,,,,,,,,,,,,,,,,,,,,
纓,tassel;ribbon; to bother;to annoy,"""yīng""",⿰糹嬰,糹,,,,,,,,,,,,,,,,,,,,,,,,,,,
纔,talent;ability; only;just,"""cái""",⿰糹毚,糹,,,,,,,,,,,,,,,,,,,,,,,,,,,
纖,fine;delicate; tiny;minute,"""xiān""",⿰糹韱,糹,,,,,,,,,,,,,,,,,,,,,,,,,,,
纛,banner;streamer,"""dào""",⿱毒縣,糸,,,,,,,,,,,,,,,,,,,,,,,,,,,
纜,cable;hawser;heavy-duty rope,"""lǎn""",⿰糹覽,糹,,,,,,,,,,,,,,,,,,,,,,,,,,,
纟,silk; thread,"""sī""",⿱？一,纟,,,,,,,,,,,,,,,,,,,,,,,,,,,
纠,tangled; to investigate;to unravel,"""jiū""",⿰纟丩,纟,,,,,,,,,,,,,,,,,,,,,,,,,,,
纡,to twist;to turn;to bend; to distort,"""yū""",⿰纟于,纟,,,,,,,,,,,,,,,,,,,,,,,,,,,
红,red;vermillion; to blush;to flush; popular,"""hóng""",⿰纟工,纟,,,,,,,,,,,,,,,,,,,,,,,,,,,
纣,saddle strap;harness; an emperor,"""zhòu""",⿰纟寸,纟,,,,,,,,,,,,,,,,,,,,,,,,,,,
纤,fine;delicate; tiny;minute,"""xiān""",⿰纟千,纟,,,,,,,,,,,,,,,,,,,,,,,,,,,
纥,inferior silk; tassel;knot;fringe,"""gē""",⿰纟乞,纟,,,,,,,,,,,,,,,,,,,,,,,,,,,
约,treaty;covenant;agreement,"""yuē""",⿰纟勺,纟,,,,,,,,,,,,,,,,,,,,,,,,,,,
级,level;rank; class;grade,"""jí""",⿰纟及,纟,,,,,,,,,,,,,,,,,,,,,,,,,,,
纨,gauze; fine white silk,"""wán""",⿰纟丸,纟,,,,,,,,,,,,,,,,,,,,,,,,,,,
纩,cotton;silk,"""kuàng""",⿰纟广,纟,,,,,,,,,,,,,,,,,,,,,,,,,,,
纪,discipline;age; period;era; record;annal,"""jì""",⿰纟己,纟,,,,,,,,,,,,,,,,,,,,,,,,,,,
纫,to sew;to stitch; to thread a needle,"""rèn""",⿰纟刃,纟,,,,,,,,,,,,,,,,,,,,,,,,,,,
纬,warp and woof; lines of latitude,"""wěi""",⿰纟韦,纟,,,,,,,,,,,,,,,,,,,,,,,,,,,
纭,confused; numerous,"""yún""",⿰纟云,纟,,,,,,,,,,,,,,,,,,,,,,,,,,,
纯,pure;clean; simple;genuine,"""chún""",⿰纟屯,纟,,,,,,,,,,,,,,,,,,,,,,,,,,,
纰,carelessness; error;mistake; spoiled silk,"""pī""",⿰纟比,纟,,,,,,,,,,,,,,,,,,,,,,,,,,,
纱,gauze;muslin;yarn,"""shā""",⿰纟少,纟,,,,,,,,,,,,,,,,,,,,,,,,,,,
纲,program;outline; principle;guiding thread,"""gāng""",⿰纟冈,纟,,,,,,,,,,,,,,,,,,,,,,,,,,,
纳,to adopt;to accept; to receive;to take,"""nà""",⿰纟内,纟,,,,,,,,,,,,,,,,,,,,,,,,,,,
纴,to lay warp;to weave; to stitch;to sew,"""rèn""",⿰纟壬,纟,,,,,,,,,,,,,,,,,,,,,,,,,,,
纵,to indulge in;to give free reign to,"""zòng""",⿰纟从,纟,,,,,,,,,,,,,,,,,,,,,,,,,,,
纶,silk thread; to twist together; to classify,"""lún""",⿰纟仑,纟,,,,,,,,,,,,,,,,,,,,,,,,,,,
纷,tangled;scattered; numerous;confused,"""fēn""",⿰纟分,纟,,,,,,,,,,,,,,,,,,,,,,,,,,,
纸,paper,"""zhǐ""",⿰纟氏,纟,,,,,,,,,,,,,,,,,,,,,,,,,,,
纹,line;stripe; pattern;decoration; wrinkle,"""wén""",⿰纟文,纟,,,,,,,,,,,,,,,,,,,,,,,,,,,
纺,to spin;to weave;to reel,"""fǎng""",⿰纟方,纟,,,,,,,,,,,,,,,,,,,,,,,,,,,
纽,knot; button;handle; tie,"""niǔ""",⿰纟丑,纟,,,,,,,,,,,,,,,,,,,,,,,,,,,
纾,to relieve; to relax;to loosen; to extricate,"""shū""",⿰纟予,纟,,,,,,,,,,,,,,,,,,,,,,,,,,,
线,line;thread;wire; clue;trail,"""xiàn""",⿰纟戋,纟,,,,,,,,,,,,,,,,,,,,,,,,,,,
绀,purple;violet,"""gàn""",⿰纟甘,纟,,,,,,,,,,,,,,,,,,,,,,,,,,,
绁,to shorten;to contract; tie;leash,"""xiè""",⿰纟世,纟,,,,,,,,,,,,,,,,,,,,,,,,,,,
绂,a cord or ribbon used to hang ornaments,"""fú""",⿰纟犮,纟,,,,,,,,,,,,,,,,,,,,,,,,,,,
练,to drill;to exercise; to practice;to train,"""liàn""",⿰纟柬,纟,,,,,,,,,,,,,,,,,,,,,,,,,,,
组,to form;to assemble; section;department,"""zǔ""",⿰纟且,纟,,,,,,,,,,,,,,,,,,,,,,,,,,,
绅,girdle;tie; gentry; to bend,"""shēn""",⿰纟申,纟,,,,,,,,,,,,,,,,,,,,,,,,,,,
细,fine;detailed; slender;thin,"""xì""",⿰纟田,纟,,,,,,,,,,,,,,,,,,,,,,,,,,,
织,to knit;to weave; to organize;to unite,"""zhī""",⿰纟只,纟,,,,,,,,,,,,,,,,,,,,,,,,,,,
终,end; finally;in the end,"""zhōng""",⿰纟冬,纟,,,,,,,,,,,,,,,,,,,,,,,,,,,
绉,crepe;imitation silk; wrinkles;creases,"""zhòu""",⿰纟刍,纟,,,,,,,,,,,,,,,,,,,,,,,,,,,
绊,a loop of thread; shackles;fetters; to stumble;to trip,"""bàn""",⿰纟半,纟,,,,,,,,,,,,,,,,,,,,,,,,,,,
绋,thick rope; the rope around a bier,"""fú""",⿰纟弗,纟,,,,,,,,,,,,,,,,,,,,,,,,,,,
绌,to stitch;to sew; insufficient,"""chù""",⿰纟出,纟,,,,,,,,,,,,,,,,,,,,,,,,,,,
绍,to connect; to introduce,"""shào""",⿰纟召,纟,,,,,,,,,,,,,,,,,,,,,,,,,,,
绎,to unravel; to interpret,"""yì""",⿰纟？,纟,,,,,,,,,,,,,,,,,,,,,,,,,,,
经,the classics; to experience;to undergo,"""jīng""",⿰纟⿱？工,纟,,,,,,,,,,,,,,,,,,,,,,,,,,,
绐,to pretend;to fool;to cheat,"""dài""",⿰纟台,纟,,,,,,,,,,,,,,,,,,,,,,,,,,,
绑,to tie;to fasten;to bind,"""bǎng""",⿰纟邦,纟,,,,,,,,,,,,,,,,,,,,,,,,,,,
绒,cotton;silk;velvet;wool,"""róng""",⿰纟戎,纟,,,,,,,,,,,,,,,,,,,,,,,,,,,
结,knot;tie; to connect;to join,"""jié""",⿰纟吉,纟,,,,,,,,,,,,,,,,,,,,,,,,,,,
绔,pants;trousers;underwear,"""kù""",⿰纟夸,纟,,,,,,,,,,,,,,,,,,,,,,,,,,,
绕,to entwine;to wind around; to orbit;to revolve,"""rào""",⿰纟尧,纟,,,,,,,,,,,,,,,,,,,,,,,,,,,
绗,to quilt,"""háng""",⿰纟行,纟,,,,,,,,,,,,,,,,,,,,,,,,,,,
绘,to sketch;to paint;to draw,"""huì""",⿰纟会,纟,,,,,,,,,,,,,,,,,,,,,,,,,,,
给,to give;to lend; for;by,"""gěi""",⿰纟合,纟,,,,,,,,,,,,,,,,,,,,,,,,,,,
绚,variegated;adorned; brilliant,"""xuàn""",⿰纟旬,纟,,,,,,,,,,,,,,,,,,,,,,,,,,,
绛,deep red; a river in Shanxi province,"""jiàng""",⿰纟夅,纟,,,,,,,,,,,,,,,,,,,,,,,,,,,
络,web;net; to entangle,"""luò""",⿰纟各,纟,,,,,,,,,,,,,,,,,,,,,,,,,,,
绝,to cut;to sever; to break off;to terminate,"""jué""",⿰纟色,纟,,,,,,,,,,,,,,,,,,,,,,,,,,,
绞,intertwined; to twist;to wring; to hang a criminal,"""jiǎo""",⿰纟交,纟,,,,,,,,,,,,,,,,,,,,,,,,,,,
统,to govern;to command; to gather;to unite,"""tǒng""",⿰纟充,纟,,,,,,,,,,,,,,,,,,,,,,,,,,,
绠,thick rope; well-rope,"""gěng""",⿰纟更,纟,,,,,,,,,,,,,,,,,,,,,,,,,,,
绡,raw silk,"""xiāo""",⿰纟肖,纟,,,,,,,,,,,,,,,,,,,,,,,,,,,
绢,a kind of thick stiff silk,"""juàn""",⿰纟肙,纟,,,,,,,,,,,,,,,,,,,,,,,,,,,
绣,to embroider; embroidery; ornament,"""xiù""",⿰纟秀,纟,,,,,,,,,,,,,,,,,,,,,,,,,,,
绥,to soothe;to pacify;to appease,"""suí""",⿰纟妥,纟,,,,,,,,,,,,,,,,,,,,,,,,,,,
绦,silk cord; sash;ribbon;cord,"""tāo""",⿰纟条,纟,,,,,,,,,,,,,,,,,,,,,,,,,,,
继,to continue;to carry on; to succeed;to inherit,"""jì""",⿰纟⿺？米,纟,,,,,,,,,,,,,,,,,,,,,,,,,,,
绨,coarse pongee;heavy silk,"""tí""",⿰纟弟,纟,,,,,,,,,,,,,,,,,,,,,,,,,,,
绩,achievements;merit,"""jī""",⿰纟责,纟,,,,,,,,,,,,,,,,,,,,,,,,,,,
绪,mental state; thread;clue,"""xù""",⿰纟者,纟,,,,,,,,,,,,,,,,,,,,,,,,,,,
绫,thin silk;damask silk,"""líng""",⿰纟夌,纟,,,,,,,,,,,,,,,,,,,,,,,,,,,
续,continuous;serial,"""xù""",⿰纟卖,纟,,,,,,,,,,,,,,,,,,,,,,,,,,,
绮,fine silk; elegant;beautiful,"""qǐ""",⿰纟奇,纟,,,,,,,,,,,,,,,,,,,,,,,,,,,
绯,crimson;scarlet; purple,"""fēi""",⿰纟非,纟,,,,,,,,,,,,,,,,,,,,,,,,,,,
绰,graceful;delicate; spacious,"""chuò""",⿰纟卓,纟,,,,,,,,,,,,,,,,,,,,,,,,,,,
绱,the sole of a shoe; to patch;to sole,"""shàng""",⿰纟尚,纟,,,,,,,,,,,,,,,,,,,,,,,,,,,
绲,belt;cord;sash; hemming; to sew,"""gǔn""",⿰纟昆,纟,,,,,,,,,,,,,,,,,,,,,,,,,,,
绳,string;rope;cord; to control,"""shéng""",⿰纟黾,纟,,,,,,,,,,,,,,,,,,,,,,,,,,,
维,to preserve;to maintain;to hold together,"""wéi""",⿰纟隹,纟,,,,,,,,,,,,,,,,,,,,,,,,,,,
绵,continuous;unbroken; cotten;silk; soft;downy,"""mián""",⿰纟帛,纟,,,,,,,,,,,,,,,,,,,,,,,,,,,
绶,a silk ribbon used as a seal,"""shòu""",⿰纟受,纟,,,,,,,,,,,,,,,,,,,,,,,,,,,
绷,to bind;to strap;to draw firm,"""běng""",⿰纟朋,纟,,,,,,,,,,,,,,,,,,,,,,,,,,,
绸,silk cloth;satin damask,"""chóu""",⿰纟周,纟,,,,,,,,,,,,,,,,,,,,,,,,,,,
绺,skein; tuft;lock; wrinkle,"""liǔ""",⿰纟咎,纟,,,,,,,,,,,,,,,,,,,,,,,,,,,
绻,attached;inseparable;in love,"""quǎn""",⿰纟卷,纟,,,,,,,,,,,,,,,,,,,,,,,,,,,
综,to sum up; to arrange threads for weaving,"""zōng""",⿰纟宗,纟,,,,,,,,,,,,,,,,,,,,,,,,,,,
绽,to crack; to burst open; to split at the seams,"""zhàn""",⿰纟定,纟,,,,,,,,,,,,,,,,,,,,,,,,,,,
绾,to string together;to bind up,"""wǎn""",⿰纟官,纟,,,,,,,,,,,,,,,,,,,,,,,,,,,
绿,green; chlorine,"""lǜ""",⿰纟录,纟,,,,,,,,,,,,,,,,,,,,,,,,,,,
缀,to connect;to join; to patch up;to stitch together,"""zhuì""",⿰纟叕,纟,,,,,,,,,,,,,,,,,,,,,,,,,,,
缁,black silk,"""zī""",⿰纟甾,纟,,,,,,,,,,,,,,,,,,,,,,,,,,,
缂,the woof of a woven item,"""kè""",⿰纟革,纟,,,,,,,,,,,,,,,,,,,,,,,,,,,
缃,light-yellow color,"""xiāng""",⿰纟相,纟,,,,,,,,,,,,,,,,,,,,,,,,,,,
缄,to seal;to close;to bind; a letter,"""jiān""",⿰纟咸,纟,,,,,,,,,,,,,,,,,,,,,,,,,,,
缅,distant;remote; to think of,"""miǎn""",⿰纟面,纟,,,,,,,,,,,,,,,,,,,,,,,,,,,
缆,cable;hawser;heavy-duty rope,"""lǎn""",⿰纟览,纟,,,,,,,,,,,,,,,,,,,,,,,,,,,
缇,orange-red silk; red;brown,"""tí""",⿰纟是,纟,,,,,,,,,,,,,,,,,,,,,,,,,,,
缈,dim;indistinct; distant; minute,"""miǎo""",⿰纟眇,纟,,,,,,,,,,,,,,,,,,,,,,,,,,,
缉,to sieze;to arrest; to stich closely,"""jī""",⿰纟咠,纟,,,,,,,,,,,,,,,,,,,,,,,,,,,
缊,tangled hemp;raveled silk; vague;confused,"""yūn""",⿰纟昷,纟,,,,,,,,,,,,,,,,,,,,,,,,,,,
缋,to sketch;to paint;to draw; multicolored,"""huì""",⿰纟贵,纟,,,,,,,,,,,,,,,,,,,,,,,,,,,
缌,fine linen,"""sī""",⿰纟思,纟,,,,,,,,,,,,,,,,,,,,,,,,,,,
缍,,"""duǒ""",⿰纟垂,纟,,,,,,,,,,,,,,,,,,,,,,,,,,,
缎,satin,"""duàn""",⿰纟段,纟,,,,,,,,,,,,,,,,,,,,,,,,,,,
缏,hem; to braid;to plait,"""biàn""",⿰纟便,纟,,,,,,,,,,,,,,,,,,,,,,,,,,,
缑,a tassel on a sword hilt; surname,"""gōu""",⿰纟侯,纟,,,,,,,,,,,,,,,,,,,,,,,,,,,
缒,to climb a rope; to hang;to rappel,"""zhuì""",⿰纟追,纟,,,,,,,,,,,,,,,,,,,,,,,,,,,
缓,slow;gradual; to postpone;to delay,"""huǎn""",⿰纟爰,纟,,,,,,,,,,,,,,,,,,,,,,,,,,,
缔,to tie;to join; knot;connection,"""dì""",⿰纟帝,纟,,,,,,,,,,,,,,,,,,,,,,,,,,,
缕,strand;thread; detailed;precise,"""lǚ""",⿰纟娄,纟,,,,,,,,,,,,,,,,,,,,,,,,,,,
编,to knit;to weave; to arrange;to compile,"""biān""",⿰纟扁,纟,,,,,,,,,,,,,,,,,,,,,,,,,,,
缗,fishing line; cord; a string of coins,"""mín""",⿰纟昬,纟,,,,,,,,,,,,,,,,,,,,,,,,,,,
缘,reason;cause; fate; margin;hem,"""yuán""",⿰纟彖,纟,,,,,,,,,,,,,,,,,,,,,,,,,,,
缙,red silk,"""jìn""",⿰纟晋,纟,,,,,,,,,,,,,,,,,,,,,,,,,,,
缚,to tie;to bind,"""fù""",⿰纟尃,纟,,,,,,,,,,,,,,,,,,,,,,,,,,,
